Colony Prefix,Colony Name,Strain,Cohort Name,Pipeline,DCF Version,Gene Name,Mouse Name,Mouse,Genotype,Sex,Birth Date,Assay Date,Age In Weeks,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,-,,-,,-,,-,,-,,-,,-,,-,Mouse Status,X Ray Equipment Name,X Ray Equipment Manufacturer,X Ray Equipment Model,Level Used,Core Strain,Full Strain
MAPP,Smarcal1 Knockout EPD0147_4_F03,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111205,MGP Select,V2,Smarcal1,MAPP69.1a,M01005724,+/+,Male,2011-12-05,2012-03-12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MAPP,Smarcal1 Knockout EPD0147_4_F03,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111205,MGP Select,V2,Smarcal1,MAPP67.1a,M01005712,+/+,Male,2011-12-05,2012-03-12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MAZM,Polg2 Knockout 1 EPD0155_3_B07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120213,MGP Select,V2,Polg2,MAZM65.2a,M01072842,+/+,Male,2012-02-14,2012-05-22,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MAZM,Polg2 Knockout 1 EPD0155_3_B07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120213,MGP Select,V2,Polg2,MAZM65.2e,M01072846,+/+,Male,2012-02-14,2012-05-22,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MAZM,Polg2 Knockout 1 EPD0155_3_B07,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120213,MGP Select,V2,Polg2,MAZM65.2d,M01072845,+/+,Male,2012-02-14,2012-05-22,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MCTQ,Cbx6 Knockout 1 EPD0445_7_A03,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120422,MGP Select,V2,Cbx6,MCTQ67.1e,M01132946,+/+,Male,2012-04-24,2012-07-31,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MCTQ,Cbx6 Knockout 1 EPD0445_7_A03,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120422,MGP Select,V2,Cbx6,MCTQ66.1a,M01132924,+/+,Male,2012-04-24,2012-07-31,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MBUX,Cdca8 Knockout First EPD0033_4_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120222,MGP Select,V2,Cdca8,MBUX66.1a,M01082994,+/+,Male,2012-02-22,2012-05-30,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(40.625%);C57BL/6NTac(59.375%)
MBUX,Cdca8 Knockout First EPD0033_4_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120222,MGP Select,V2,Cdca8,MBUX66.1c,M01082996,+/+,Male,2012-02-22,2012-05-30,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(40.625%);C57BL/6NTac(59.375%)
MBUX,Cdca8 Knockout First EPD0033_4_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120222,MGP Select,V2,Cdca8,MBUX67.1a,M01083004,+/+,Male,2012-02-22,2012-05-30,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(40.625%);C57BL/6NTac(59.375%)
MBUX,Cdca8 Knockout First EPD0033_4_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120222,MGP Select,V2,Cdca8,MBUX63.1b,M01082987,+/+,Male,2012-02-22,2012-05-30,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(43.75%);C57BL/6NTac(56.25%)
MBUX,Cdca8 Knockout First EPD0033_4_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120222,MGP Select,V2,Cdca8,MBUX68.1d,M01083012,+/+,Male,2012-02-22,2012-05-30,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(42.1875%);C57BL/6NTac(57.8125%)
MBUX,Cdca8 Knockout First EPD0033_4_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120222,MGP Select,V2,Cdca8,MBUX63.1c,M01082988,+/+,Male,2012-02-22,2012-05-30,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(43.75%);C57BL/6NTac(56.25%)
MDJW,Asap1 Knockout 1 EPD0578_5_A11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120319,MGP Select,V2,Asap1,MDJW19.1c,M01105733,+/+,Male,2012-03-20,2012-06-26,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDJW,Asap1 Knockout 1 EPD0578_5_A11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120319,MGP Select,V2,Asap1,MDJW19.1d,M01105734,+/+,Male,2012-03-20,2012-06-26,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDJW,Asap1 Knockout 1 EPD0578_5_A11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120319,MGP Select,V2,Asap1,MDJW19.1e,M01105735,+/+,Male,2012-03-20,2012-06-26,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MFHW,Med22 tm1a(EUCOMM)Wtsi EPD0785_3_H11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130311,MGP Select,V2,Med22,MFHW25.4b,M01433263,+/+,Male,2013-03-12,2013-06-18,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MFHW,Med22 tm1a(EUCOMM)Wtsi EPD0785_3_H11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20130311,MGP Select,V2,Med22,MFHW25.4c,M01433264,+/+,Male,2013-03-12,2013-06-18,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MAVY,Donson Knockout EPD0243_2_A05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111107,MGP Select,V2,Donson,MAVY54.2a,M00982051,+/+,Male,2011-11-08,2012-02-16,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(9.375%);C57BL/6NTac(90.625%)
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120401,MGP Select,V2,Egfr,MCUB64.1d,M01114597,+/+,Male,2012-04-01,2012-07-10,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120401,MGP Select,V2,Egfr,MCUB65.1d,M01114589,+/+,Male,2012-04-01,2012-07-10,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120401,MGP Select,V2,Egfr,MCUB66.1b,M01114619,+/+,Male,2012-04-01,2012-07-10,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(37.5%);C57BL/6NTac(62.5%)
MDML,Ccl22 Knockout 1 EPD0497_2_E09 #2,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121227,MGP Select,V2,Ccl22,MDML38.1a,M01366028,+/+,Male,2012-12-24,2013-04-04,14.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEMK,Commd10 tm1a(EUCOMM)Wtsi EPD0654_6_B09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121211,MGP Select,V2,Commd10,MEMK24.3b,M01345209,+/+,Male,2012-12-10,2013-03-22,14.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MALM,EZh2 Knockout First EPD0052_2_C05,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111205,MGP Select,V2,Ezh2,MALM55.2d,M01009184,+/+,Male,2011-12-03,2012-03-12,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MAQG,Sdhc Knockout EPD0143_3_B04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111211,MGP Select,V2,Sdhc,MAQG88.2a,M01008323,+/+,Male,2011-12-11,2012-03-20,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MAQG,Sdhc Knockout EPD0143_3_B04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111211,MGP Select,V2,Sdhc,MAQG88.2f,M01008328,+/+,Male,2011-12-11,2012-03-20,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MCWC,Ufl1 tm1a(EUCOMM)Wtsi EPD0169_3_F12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111211,MGP Select,V2,Ufl1,MCWC64.2a,M01007890,+/+,Male,2011-12-11,2012-03-20,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCWC,Ufl1 tm1a(EUCOMM)Wtsi EPD0169_3_F12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111211,MGP Select,V2,Ufl1,MCWC64.2b,M01007891,+/+,Male,2011-12-11,2012-03-20,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCWC,Ufl1 tm1a(EUCOMM)Wtsi EPD0169_3_F12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111211,MGP Select,V2,Ufl1,MCWC64.2e,M01007894,+/+,Male,2011-12-11,2012-03-20,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCWC,Ufl1 tm1a(EUCOMM)Wtsi EPD0169_3_F12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111211,MGP Select,V2,Ufl1,MCWC64.2d,M01007893,+/+,Male,2011-12-11,2012-03-20,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCZU,Actn4 Knockout 1 EPD0525_2_B12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120422,MGP Select,V2,Actn4,MCZU50.1a,M01132624,+/+,Male,2012-04-22,2012-07-31,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCZU,Actn4 Knockout 1 EPD0525_2_B12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120422,MGP Select,V2,Actn4,MCZU50.1c,M01132626,+/+,Male,2012-04-22,2012-07-31,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCZU,Actn4 Knockout 1 EPD0525_2_B12,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120422,MGP Select,V2,Actn4,MCZU50.1d,M01132627,+/+,Male,2012-04-22,2012-07-31,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MAQG,Sdhc Knockout EPD0143_3_B04,C57BL/6N;C57BL/6NTac,B6N MGP Select 20111211,MGP Select,V2,Sdhc,MAQG88.2d,M01008326,+/+,Male,2011-12-11,2012-03-20,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(50%);C57BL/6NTac(50%)
MEXP,Cdkn2aipnl tm1a(KOMP)Wtsi EPD0135_2_A12 #2,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121017,MGP Select,V2,Cdkn2aipnl,MEXP42.1b,M01296831,+/+,Male,2012-10-15,2013-01-24,14.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEXP,Cdkn2aipnl tm1a(KOMP)Wtsi EPD0135_2_A12 #2,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121017,MGP Select,V2,Cdkn2aipnl,MEXP43.1b,M01296850,+/+,Male,2012-10-15,2013-01-24,14.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEXP,Cdkn2aipnl tm1a(KOMP)Wtsi EPD0135_2_A12 #2,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121017,MGP Select,V2,Cdkn2aipnl,MEXP42.1c,M01296832,+/+,Male,2012-10-15,2013-01-24,14.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEXP,Cdkn2aipnl tm1a(KOMP)Wtsi EPD0135_2_A12 #2,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121017,MGP Select,V2,Cdkn2aipnl,MEXP43.1d,M01296852,+/+,Male,2012-10-15,2013-01-24,14.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCXP,Sc4mol Knockout 1 EPD0146_1_B03,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120229,MGP Select,V2,Sc4mol,MCXP64.1b,M01082864,+/+,Male,2012-02-28,2012-06-07,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDLY,Arpc3 Knockout 1 EPD0666_2_A06,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121115,MGP Select,V2,Arpc3,MDLY38.1a,M01322545,+/+,Male,2012-11-12,2013-02-21,14.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDLY,Arpc3 Knockout 1 EPD0666_2_A06,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121115,MGP Select,V2,Arpc3,MDLY38.1e,M01322549,+/+,Male,2012-11-12,2013-02-21,14.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDLY,Arpc3 Knockout 1 EPD0666_2_A06,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121115,MGP Select,V2,Arpc3,MDLY38.1d,M01322548,+/+,Male,2012-11-12,2013-02-21,14.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCXP,Sc4mol Knockout 1 EPD0146_1_B03,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120229,MGP Select,V2,Sc4mol,MCXP64.1f,M01082868,+/+,Male,2012-02-28,2012-06-07,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCXP,Sc4mol Knockout 1 EPD0146_1_B03,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120229,MGP Select,V2,Sc4mol,MCXP64.1e,M01082867,+/+,Male,2012-02-28,2012-06-07,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDWN,G3bp2 Knockout 1 EPD0598_4_D01,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121211,MGP Select,V2,G3bp2,MDWN43.1a,M01350637,+/+,Male,2012-12-11,2013-03-22,14.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MDWN,G3bp2 Knockout 1 EPD0598_4_D01,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121211,MGP Select,V2,G3bp2,MDWN43.1b,M01350638,+/+,Male,2012-12-11,2013-03-22,14.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MCUB,Egfr Knockout 1 EPD0454_5_C09,C57BL/6N;C57BL/6NTac,B6N MGP Select 20120401,MGP Select,V2,Egfr,MCUB65.1b,M01114587,+/+,Male,2012-04-01,2012-07-10,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N(25%);C57BL/6NTac(75%)
MEGQ,Tceal5 tm1a(KOMP)Wtsi EPD0490_1_C11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121211,MGP Select,V2,Tceal5,MEGQ20.4a,M01349441,+/+,Male,2012-12-09,2013-03-22,14.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
MEGQ,Tceal5 tm1a(KOMP)Wtsi EPD0490_1_C11,C57BL/6N;C57BL/6NTac,B6N MGP Select 20121211,MGP Select,V2,Tceal5,MEGQ20.4b,M01349442,+/+,Male,2012-12-09,2013-03-22,14.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-,,-,,-,,-,,-,,-,,-,,-,Anaesthetised,Specimen Radiography System,Faxitron X-Ray Corporation,MX 20,Normal,B6N,C57BL/6N;C57BL/6NTac
